cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,state_code,cc_acct_nbr,cc_acct_active,cc_starting_balance,cc_ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cc_end_start_ratio,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,cq_end_start_ratio,cq_acct_nbr,cq_acct_active,cq_starting_balance,cq_ending_balance,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,sv_end_start_ratio,sv_acct_nbr,sv_acct_active,sv_starting_balance,sv_ending_balance
1362652,20745,46,1,2,M ,2,TX  ,,,,,,,,,,-31.741639344262296,82.40700000000001,61.0,20.0,0.0852889944576405,13626522.0,1.0,315.75,26.93,,,,,,,,,
1362978,33060,41,1,0,M ,1,CA  ,4561143213629780.0,1.0,2834.53,2103.69,-203.28333333333333,1639.085,93.0,12.0,0.7421653678034806,-249.8934615384615,283.54045454545457,52.0,22.0,0.0396365254149355,13629782.0,1.0,7035.43,278.86,-138.08133333333336,93.09850000000002,15.0,20.0,0.1213889821968424,13629783.0,1.0,238.16,28.91
1362917,45464,57,7,0,F ,2,IN  ,4561143213629170.0,1.0,0.0,6800.0,-272.0,,25.0,,,-93.866875,400.375,64.0,14.0,0.1015234095782702,13629172.0,1.0,447.68,45.45,,,,,,,,,
1363447,17052,41,1,0,F ,1,NY  ,4561143213634470.0,1.0,0.0,1000.0,-107.2218181818182,95.405,11.0,2.0,,-100.46,195.7455,61.0,20.0,0.1351853877283167,13634472.0,1.0,2560.04,346.08,-81.34200000000001,49.55277777777778,5.0,18.0,3.610922787193974,13634473.0,1.0,185.85,671.09
1362570,20562,50,0,2,F ,2,NM  ,,,,,,,,,,,,,,,,,,,,0.2175,,12.0,1.015214223258525,13625703.0,1.0,171.55,174.16
1363182,101177,50,0,0,F ,2,CA  ,4561143213631820.0,1.0,0.0,5100.0,-424.3762162162162,1361.27625,37.0,8.0,,,,,,,,,,,-514.53,76.215625,7.0,16.0,0.2402972749793559,13631823.0,1.0,3136.49,753.69
1362835,9099,28,7,0,M ,1,AL  ,4561143213628350.0,1.0,167.92,9.51,-112.73375,89.78416666666668,8.0,12.0,0.0566341114816579,-55.66333333333333,123.65,6.0,3.0,1.1542280255308497,13628352.0,1.0,239.71,276.68,,2.555,,12.0,1.0151016628575933,13628353.0,1.0,2030.24,2060.9
1363243,16579,35,5,2,M ,2,TN  ,4561143213632430.0,1.0,1025.87,110.03,-109.37121951219513,451.2091666666667,41.0,12.0,0.1072553052531022,-97.36203703703704,224.29333333333332,54.0,15.0,0.3103495994173343,13632432.0,1.0,2746.0,852.22,-129.60500000000002,80.77083333333333,4.0,12.0,2.44704140106883,13632433.0,0.0,310.62,760.1
1363304,14780,88,8,0,F ,4,CA  ,,,,,,,,,,-51.71852459016393,195.7553333333333,61.0,15.0,0.1889684866931442,13633042.0,1.0,269.41,50.91,,,,,,,,,
1362631,34394,54,4,0,F ,2,TX  ,4561143213626310.0,1.0,759.86,575.0,-262.902972972973,826.7558333333333,37.0,12.0,0.7567183428526307,-112.35280701754384,106.97555555555556,57.0,18.0,0.0,13626312.0,1.0,4478.55,0.0,,0.6608333333333334,,12.0,1.0150941241410814,13626313.0,1.0,525.37,533.3
1363161,12560,31,1,2,F ,2,CO  ,,,,,,,,,,-80.53671875,158.630625,64.0,16.0,0.0147212231909164,13631612.0,1.0,2655.35,39.09,,,,,,,,,
1363100,12599,37,3,0,M ,1,MA  ,,,,,,,,,,-86.45421875,150.912,64.0,20.0,0.0153301702134322,13631002.0,1.0,2554.44,39.16,,,,,,,,,
1363426,37186,36,6,0,M ,1,NM  ,4561143213634260.0,1.0,1808.4,917.28,-206.74,513.86,25.0,12.0,0.5072329130723291,-217.33,119.26055555555556,16.0,18.0,0.7283429119751738,13634262.0,1.0,4898.05,3567.46,,,,,,,,,
1362896,44758,53,2,1,F ,2,NY  ,,,,,,,,,,-231.25148148148148,353.5145,54.0,20.0,0.0864480465166477,13628962.0,0.0,5929.92,512.63,,,,,,,,,
1362549,0,17,2,0,F ,1,NY  ,4561143213625490.0,1.0,1018.04,1000.0,-97.00275862068963,476.295,58.0,12.0,0.9822796746689718,,,,,,,,,,-106.806875,90.28666666666668,16.0,27.0,3.329043823425846,13625493.0,1.0,312.39,1039.96
1363365,41261,34,4,3,M ,2,NY  ,4561143213633650.0,1.0,0.0,2100.0,-242.962,402.105,15.0,4.0,,-199.44446153846152,690.5358333333334,65.0,12.0,0.1615516848877249,13633652.0,1.0,5578.71,901.25,,,,,,,,,
1363018,46884,36,4,2,M ,2,AZ  ,4561143213630180.0,1.0,1409.42,2300.0,-214.23575,661.4008333333333,40.0,12.0,1.631876942288317,-122.53352112676056,705.4507142857143,71.0,14.0,2.9536185193795874,13630182.0,1.0,602.18,1778.61,-363.1742105263158,204.32363636363635,19.0,22.0,0.7959738611302594,13630183.0,1.0,11793.93,9387.66
1362488,7083,77,7,0,F ,2,CA  ,,,,,,,,,,-93.46561403508773,71.47176470588235,57.0,17.0,0.0289071391802481,13624882.0,1.0,4234.94,122.42,,,,,,,,,
1362814,0,16,1,0,M ,1,IL  ,4561143213628140.0,1.0,0.0,1000.0,-124.13363636363636,100.9575,11.0,4.0,,-60.84660714285714,197.04894736842104,56.0,19.0,2.052052396285991,13628142.0,1.0,319.87,656.39,,,,,,,,,
1362753,13352,48,8,0,F ,1,OH  ,4561143213627530.0,1.0,2204.46,3000.0,-91.0703125,205.31166666666664,32.0,12.0,1.3608774938080077,-29.04553191489362,156.42125,47.0,8.0,0.410548676234392,13627532.0,1.0,193.01,79.24,,,,,,,,,
1363283,22995,21,0,0,F ,1,NY  ,4561143213632830.0,1.0,0.0,1100.0,-90.687,100.14625,20.0,8.0,,-46.59268656716418,232.19076923076923,67.0,13.0,0.1522542498152254,13632832.0,1.0,121.77,18.54,-122.648,34.61,5.0,13.0,0.0165010538994278,13632833.0,1.0,166.05,2.74
1363222,5456,63,3,0,M ,4,CA  ,4561143213632220.0,1.0,107.4,1000.0,-117.9843181818182,358.3516666666667,44.0,12.0,9.31098696461825,-46.58544117647059,238.610625,68.0,16.0,4.423544903871477,13632222.0,1.0,189.85,839.81,,,,,,,,,
1362875,8681,68,8,0,F ,2,AL  ,4561143213628750.0,1.0,2810.91,3000.0,-102.83583333333333,221.575,24.0,12.0,1.067270029990288,-53.36245901639344,214.1505,61.0,20.0,7.98605631886818,13628752.0,1.0,147.02,1174.11,-96.05666666666669,40.59466666666666,3.0,15.0,3.488170041113956,13628753.0,1.0,128.91,449.66
1362671,22783,25,4,0,F ,1,LA  ,4561143213626710.0,1.0,0.0,1100.0,-87.16333333333334,110.695,15.0,2.0,,,,,,,,,,,-77.77399999999999,54.80800000000001,15.0,20.0,0.5414605571465765,13626713.0,1.0,153.64,83.19
1362610,9602,79,9,0,M ,2,HI  ,4561143213626100.0,1.0,720.85,545.57,-118.99151515151516,373.83181818181816,33.0,11.0,0.7568426163556913,,,,,,,,,,,,,,,,,,
1363140,20684,44,4,0,M ,1,CA  ,4561143213631400.0,1.0,315.24,1000.0,-91.37176470588236,82.095,17.0,12.0,3.17218627077782,-41.60951219512195,163.20555555555555,41.0,9.0,0.0,13631402.0,1.0,237.14,0.0,-116.77333333333333,78.45421052631578,6.0,19.0,8.420533533721587,13631403.0,1.0,106.46,896.45
1362528,6618,39,9,0,F ,1,KY  ,4561143213625280.0,1.0,575.35,540.09,-119.43702702702704,371.7575,37.0,12.0,0.9387155644390373,-96.56839285714284,146.76925925925926,56.0,27.0,0.4292943647071826,13625282.0,1.0,2533.32,1087.54,-95.41090909090909,55.626315789473686,11.0,19.0,1.02810893163207,13625283.0,1.0,262.55,269.93
1363344,13124,66,6,0,F ,2,AZ  ,4561143213633440.0,1.0,690.04,1000.0,-136.6921739130435,503.31916666666666,46.0,12.0,1.449191351226016,-47.73652777777778,176.18473684210525,72.0,19.0,0.4336205270108799,13633442.0,1.0,159.01,68.95,-64.92833333333333,31.48,6.0,17.0,2.343949044585987,13633443.0,1.0,108.33,253.92
1362997,0,17,2,0,F ,1,PA  ,4561143213629970.0,1.0,753.36,420.0,-107.5,206.397,16.0,10.0,0.5575023892959541,-22.875,83.89923076923077,48.0,13.0,0.9681287059644228,13629972.0,1.0,229.36,222.05,,0.25,,12.0,1.0150791656195024,13629973.0,1.0,198.95,201.95
1362936,8575,52,2,1,F ,2,TX  ,4561143213629360.0,1.0,0.0,244.47,-122.15333333333332,123.765,12.0,10.0,,-47.41901639344263,176.759375,61.0,16.0,0.629230946350449,13629362.0,1.0,173.72,109.31,-144.362,42.72722222222222,5.0,18.0,1.061041605272323,13629363.0,1.0,746.54,792.11
1363466,0,15,7,0,F ,1,CA  ,,,,,,,,,,,,,,,,,,,-86.2425,54.29521739130435,8.0,23.0,2.030993450788673,13634663.0,1.0,542.05,1100.9
1363405,26583,23,2,2,F ,2,CA  ,,,,,,,,,,-48.96362318840579,232.3273333333333,69.0,15.0,1.446955060898782,13634052.0,1.0,238.1,344.52,,,,,,,,,
1362589,30674,64,4,0,F ,2,WA  ,,,,,,,,,,,,,,,,,,,-174.94555555555556,109.511,9.0,20.0,3.810585976780327,13625893.0,1.0,218.78,833.68
1363201,8038,80,0,0,F ,2,CA  ,4561143213632010.0,1.0,0.0,1000.0,-125.24,502.88,12.0,1.0,,-130.69555555555556,151.796,9.0,5.0,0.6506480024111717,13632012.0,1.0,1194.44,777.16,-45.295,16.404666666666667,6.0,15.0,0.7436153232242618,13632013.0,1.0,100.24,74.54
1362793,29120,36,6,2,M ,3,CA  ,4561143213627930.0,1.0,714.43,407.08,-155.9907142857143,209.86166666666668,14.0,12.0,0.5697969010259928,-129.065,240.8811111111111,60.0,18.0,0.0788359087604163,13627932.0,0.0,3699.71,291.67,-272.4975,29.356111111111108,4.0,18.0,0.4186604851394983,13627933.0,1.0,966.32,404.56
1363323,57882,39,9,0,F ,1,PA  ,4561143213633230.0,1.0,7159.74,1953.27,-373.7196,1232.605,25.0,12.0,0.272812979242263,-379.6429310344828,443.9136,58.0,25.0,0.0902217435451479,13633232.0,1.0,12005.31,1083.14,,,,,,,,,
1363262,49631,54,4,1,F ,2,NJ  ,,,,,,,,,,-91.08078125,469.735,64.0,12.0,0.5597189159494598,13632622.0,0.0,436.88,244.53,-194.57888888888888,266.3127272727273,9.0,22.0,3.1393265449621084,13632623.0,1.0,1919.95,6027.35
1362711,12994,26,5,1,F ,4,CA  ,,,,,,,,,,-43.60125,149.47650000000002,64.0,20.0,2.9849421619465493,13627112.0,1.0,100.28,299.33,-96.53875,34.563529411764705,8.0,17.0,0.1738372093023255,13627113.0,1.0,223.6,38.87
1363058,6355,77,7,0,M ,2,NY  ,,,,,,,,,,-72.00029850746267,129.43411764705883,67.0,17.0,0.0441799548983391,13630582.0,1.0,2744.91,121.27,,,,,,,,,
1363180,0,15,7,0,M ,1,IL  ,,,,,,,,,,,,,,,,,,,-188.65625,52.19863636363636,8.0,22.0,0.5291163348900311,13631803.0,1.0,766.58,405.61
1362650,17804,21,0,1,M ,2,NY  ,4561143213626500.0,1.0,0.0,1000.0,-121.74,217.4,10.0,1.0,,,,,,,,,,,-104.13272727272728,51.77272727272727,11.0,22.0,0.95849929333162,13626503.0,1.0,155.66,149.2
1362976,20179,49,9,1,F ,2,NB  ,,,,,,,,,,,,,,,,,,,-149.52555555555557,80.0325,9.0,16.0,0.6790846456692914,13629763.0,1.0,203.2,137.99
1363384,54647,48,8,0,M ,1,TX  ,4561143213633840.0,1.0,6541.09,2231.29,-284.8839024390244,1341.0008333333333,41.0,12.0,0.3411189878139576,-320.24393442622954,759.9075,61.0,16.0,0.0017324360758157,13633842.0,1.0,7388.44,12.8,-162.3325,180.2838888888889,4.0,18.0,4.152131147540984,13633843.0,1.0,823.5,3419.28
1363445,5918,29,8,1,M ,2,CA  ,,,,,,,,,,,,,,,,,,,-115.44,59.99111111111111,11.0,18.0,0.7436681575685725,13634453.0,1.0,742.28,552.01
1362507,0,17,2,0,F ,1,CA  ,,,,,,,,,,-49.67545454545454,237.01176470588237,66.0,17.0,3.2259059367771776,13625072.0,1.0,337.22,1087.84,,,,,,,,,
1362568,0,16,1,0,M ,1,CA  ,4561143213625680.0,1.0,0.0,0.0,,,,,,-108.19615384615383,124.18458333333332,65.0,24.0,0.0517827977218377,13625682.0,1.0,4273.62,221.3,-67.94777777777777,41.97470588235294,9.0,17.0,1.3590934684684683,13625683.0,1.0,284.16,386.2
1362772,12456,31,1,2,M ,2,IL  ,,,,,,,,,,-129.0859677419355,215.89111111111112,62.0,18.0,0.0044250034456994,13627722.0,1.0,4135.59,18.3,,,,,,,,,
1363037,8257,29,8,0,F ,2,PA  ,4561143213630370.0,1.0,0.0,1000.0,-122.22222222222224,100.0,9.0,1.0,,-154.5827868852459,305.70217391304345,61.0,23.0,0.0708737676022236,13630372.0,1.0,2581.35,182.95,-64.7075,100.167,4.0,20.0,6.6200186849650455,13630373.0,1.0,310.41,2054.92
1363241,30217,46,6,0,F ,1,TX  ,4561143213632410.0,1.0,287.85,1352.7,-163.48055555555558,651.0766666666667,54.0,12.0,4.699322563835331,-64.95788732394367,244.21117647058824,71.0,17.0,0.038367551536164,13632412.0,1.0,478.79,18.37,-131.7045,182.31545454545451,20.0,22.0,6.032396065669677,13632413.0,1.0,273.49,1649.8
1363302,50704,55,5,1,M ,2,CA  ,4561143213633020.0,0.0,1731.39,0.0,-237.55857142857144,875.2199999999999,7.0,4.0,0.0,-139.1158208955224,435.8322222222222,67.0,18.0,0.7316451368886562,13633022.0,1.0,5499.36,4023.58,,,,,,,,,
1363098,21909,51,1,1,M ,2,HI  ,,,,,,,,,,-93.71079365079363,160.3642105263158,63.0,19.0,0.0061609214595574,13630982.0,1.0,2874.57,17.71,,,,,,,,,
1362894,59542,57,7,0,M ,1,NY  ,4561143213628940.0,0.0,1500.62,1840.0,-153.33333333333334,1521.75,12.0,1.0,1.2261598539270435,,,,,,,,,,-259.00454545454545,79.738,11.0,15.0,0.1789535380427764,13628943.0,1.0,2013.26,360.28
1362486,10701,76,6,0,F ,3,TX  ,,,,,,,,,,-112.30666666666669,5.4338461538461535,9.0,13.0,0.7789196193199588,13624862.0,1.0,4252.39,3312.27,-85.78222222222222,37.7375,9.0,16.0,0.4086051743532058,13624863.0,1.0,284.48,116.24
1362690,24131,47,7,1,F ,2,NV  ,4561143213626900.0,1.0,86.09,1200.0,-91.8056,111.3525,25.0,12.0,13.938901149959344,-111.93057142857144,240.223,70.0,20.0,0.0853814582327378,13626902.0,1.0,3313.6,282.92,-73.74833333333333,26.779090909090908,6.0,11.0,0.4294530587055465,13626903.0,0.0,259.26,111.34
1362955,15746,30,0,3,M ,2,CA  ,,,,,,,,,,,,,,,,,,,-105.27888888888889,83.11764705882354,9.0,17.0,3.868614038331176,13629553.0,1.0,162.27,627.76
1363159,11029,46,4,0,M ,1,NM  ,4561143213631590.0,0.0,959.72,10.0,-10.0,242.96,1.0,4.0,0.0104197057475096,-44.7786046511628,89.70166666666665,43.0,18.0,0.1032741958748016,13631592.0,1.0,346.65,35.8,,,,,,,,,
1362547,30413,37,3,0,M ,2,NY  ,4561143213625470.0,1.0,0.0,952.52,-143.3987037037037,857.59,54.0,8.0,,,,,,,,,,,,,,,,,,,
1362669,0,13,5,0,F ,1,CA  ,,,,,,,,,,,,,,,,,,,-128.53333333333333,104.18772727272729,6.0,22.0,9.736778569786155,13626693.0,1.0,173.96,1693.81
1363016,41317,54,4,1,M ,2,CA  ,4561143213630160.0,1.0,1219.77,1223.77,-286.0885714285714,1342.2183333333337,56.0,12.0,1.003279306754552,,,,,,,,,,,,,,,,,,
1363485,19863,48,8,0,F ,1,WA  ,4561143213634850.0,1.0,4161.24,1000.0,-95.3846153846154,2221.255,13.0,2.0,0.2403129836298795,,,,,,,,,,,0.1966666666666666,,12.0,1.0151866151866151,13634853.0,1.0,155.4,157.76
1363403,37364,52,2,1,F ,4,OH  ,4561143213634030.0,1.0,0.0,1900.0,-183.9009090909091,122.91,11.0,1.0,,-180.10344827586206,301.26300000000003,58.0,20.0,0.0765731139760868,13634032.0,1.0,4787.32,366.58,-170.41500000000002,65.10352941176471,4.0,17.0,1.3648551222191707,13634033.0,1.0,1165.12,1590.22
1363342,32700,53,3,1,F ,4,TX  ,4561143213633420.0,1.0,616.39,1600.0,-178.55603174603175,864.8241666666667,63.0,12.0,2.5957591784422203,-70.47068493150684,448.5645454545455,73.0,11.0,0.0643365983971504,13633422.0,1.0,224.6,14.45,-132.45818181818183,128.1757142857143,22.0,21.0,0.2067415730337078,13633423.0,1.0,280.35,57.96
1362526,43872,41,1,0,F ,2,CA  ,4561143213625260.0,1.0,4400.06,1982.36,,237.77916666666667,,12.0,0.4505302200424539,-122.16875,504.2033333333333,72.0,12.0,0.0485182207559985,13625262.0,1.0,2885.72,140.01,-300.4525,105.68411764705884,4.0,17.0,2.076292994092276,13625263.0,1.0,551.82,1145.74
1363138,13137,72,2,0,F ,2,TX  ,4561143213631380.0,1.0,92.13,914.08,-114.70194444444444,280.22083333333336,36.0,12.0,9.921632475849345,-41.76222222222222,211.92916666666667,63.0,12.0,0.1501112293258535,13631382.0,1.0,103.39,15.52,-50.954,75.28941176470589,5.0,17.0,4.820909429742825,13631383.0,1.0,268.3,1293.45
1362791,7914,81,1,0,F ,2,NY  ,4561143213627910.0,1.0,3115.73,157.42,-138.87928571428571,802.4845454545455,42.0,11.0,0.0505242752099828,-92.97951612903223,247.993125,62.0,16.0,0.3272781729689255,13627912.0,1.0,2671.0,874.16,-165.40636363636364,82.82423076923078,11.0,26.0,3.1116661397407523,13627913.0,1.0,158.15,492.11
1362730,12988,37,7,3,F ,4,WA  ,4561143213627300.0,1.0,0.0,3000.0,-134.79423076923078,183.6266666666667,26.0,3.0,,-43.49722222222223,172.13,72.0,17.0,0.085040071237756,13627302.0,0.0,224.6,19.1,,,,,,,,,
1363056,2442,19,1,0,F ,1,WI  ,4561143213630560.0,1.0,303.47,821.42,-156.26521739130433,308.04200000000003,23.0,10.0,2.7067584934260385,,,,,,,,,,,,,,,,,,
1363199,0,16,1,0,M ,1,CA  ,4561143213631990.0,1.0,2135.18,127.09,-128.76444444444442,268.8908333333333,9.0,12.0,0.0595219138433293,-100.66523809523808,54.25066666666667,21.0,15.0,0.4897482684874527,13631992.0,0.0,2548.35,1248.05,-215.98666666666665,45.93529411764706,3.0,17.0,2.1223300970873784,13631993.0,1.0,118.45,251.39
1363117,38736,48,7,5,M ,4,FL  ,4561143213631170.0,1.0,1568.22,1112.8,-201.99666666666667,653.5066666666667,36.0,12.0,0.7095943171238729,-66.14209302325581,299.12125,43.0,8.0,0.0,13631172.0,1.0,451.14,0.0,,0.3699999999999999,,12.0,1.0151577222449817,13631173.0,1.0,292.92,297.36
1362995,45195,59,9,2,M ,2,PA  ,4561143213629950.0,0.0,1660.56,21.66,-116.8175,398.2658333333334,24.0,12.0,0.0130437924555571,-123.99333333333334,535.8405263157895,69.0,19.0,5.256166535742341,13629952.0,1.0,381.9,2007.33,-242.1638888888889,274.5544,18.0,25.0,6.288301982392805,13629953.0,1.0,473.67,2978.58
1363382,13497,61,1,0,F ,2,CO  ,4561143213633820.0,1.0,0.0,1000.0,-68.5916,89.31666666666666,25.0,9.0,,-87.23920634920634,241.45555555555555,63.0,18.0,0.5732355004286684,13633822.0,1.0,2694.39,1544.52,-60.06166666666667,30.825294117647054,6.0,17.0,2.509917889104161,13633823.0,1.0,108.39,272.05
1362587,8799,27,6,0,F ,2,OK  ,4561143213625870.0,1.0,879.47,859.44,-91.64457627118644,460.20666666666665,59.0,12.0,0.9772249195538222,-106.01,186.69857142857143,58.0,21.0,0.115844054859301,13625872.0,1.0,2520.63,292.0,-117.42,66.8804,6.0,25.0,2.538922822421582,13625873.0,1.0,628.68,1596.17
1362505,7735,53,3,1,F ,2,CA  ,,,,,,,,,,-43.27462686567164,232.145,67.0,12.0,0.093331206126356,13625052.0,1.0,125.36,11.7,-131.9518181818182,64.14571428571428,11.0,21.0,0.6625221452729909,13625053.0,0.0,310.45,205.68
1362852,33706,56,6,1,M ,2,NJ  ,4561143213628520.0,1.0,1623.28,1700.0,-143.01538461538462,170.20583333333337,13.0,12.0,1.0472623330540634,-118.1903947368421,339.128125,76.0,16.0,0.0164517342063351,13628522.0,0.0,3616.64,59.5,,,,,,,,,
1362974,12436,29,8,0,M ,1,CA  ,4561143213629740.0,1.0,802.2,271.87,-129.21615384615384,186.47416666666663,13.0,12.0,0.3389055098479182,-35.15685714285714,112.5625,35.0,16.0,2.489504464518824,13629742.0,1.0,383.02,953.53,,,,,,,,,
1363321,33113,55,5,0,M ,2,IN  ,4561143213633210.0,1.0,2076.51,1133.39,-198.77125,616.18,32.0,12.0,0.5458148528059099,-65.58109375000001,396.2605882352941,64.0,17.0,13.111805389935606,13633212.0,1.0,209.65,2748.89,-250.1,128.65875,9.0,24.0,5.846033584250145,13633213.0,1.0,172.7,1009.61
1362770,76891,42,2,0,F ,1,PA  ,4561143213627700.0,0.0,3645.16,20.0,-327.85805555555555,1438.259090909091,36.0,11.0,0.0054867276059212,-132.80371794871797,926.2809090909092,78.0,11.0,0.5835890888556066,13627702.0,1.0,407.29,237.69,,,,,,,,,
1362709,5981,74,4,0,F ,2,CA  ,4561143213627090.0,1.0,266.34,496.15,-112.6675,356.72,40.0,12.0,1.8628444844935048,-63.46144927536232,165.04999999999998,69.0,14.0,0.0824741353303401,13627092.0,1.0,2254.04,185.9,-89.8725,60.0812,8.0,25.0,6.831471551980935,13627093.0,1.0,134.28,917.33
1362831,111004,52,2,0,M ,1,FL  ,4561143213628310.0,1.0,4881.13,5600.0,-322.5735,547.3583333333333,20.0,12.0,1.1472753235418849,-151.37176470588236,263.54,17.0,2.0,0.0570409489313462,13628312.0,0.0,2170.02,123.78,,,,,,,,,
1363178,31220,34,4,0,M ,1,NC  ,,,,,,,,,,-63.55242857142857,293.9057142857143,70.0,14.0,0.1271162123385939,13631782.0,1.0,383.35,48.73,,,,,,,,,
1363096,12072,67,7,0,M ,2,NY  ,4561143213630960.0,1.0,388.35,0.0,,79.094,,5.0,0.0,,,,,,,,,,,,,,,,,,
1362566,127848,54,4,1,M ,2,CA  ,4561143213625660.0,0.0,4801.23,20.0,-586.0640625,2026.19,32.0,12.0,0.0041655992318635,-592.2318750000001,1213.2811764705882,64.0,17.0,0.0022003839410089,13625662.0,0.0,17315.16,38.1,,,,,,,,,
1363361,26008,34,4,2,F ,4,OR  ,4561143213633610.0,1.0,849.37,462.28,-150.0865625,472.89272727272726,32.0,11.0,0.5442622178791339,-119.8784126984127,245.220625,63.0,16.0,0.00590080403249,13633612.0,0.0,3650.35,21.54,-166.8,90.18,5.0,9.0,0.8853366123578236,13633613.0,0.0,195.18,172.8
1363035,8262,60,0,0,M ,2,WI  ,4561143213630350.0,1.0,0.0,0.0,,,,,,-43.852753623188406,222.9678571428572,69.0,14.0,1.6076825396825398,13630352.0,1.0,157.5,253.21,,1.8616666666666664,,12.0,1.0304202184155342,13630353.0,1.0,734.38,756.72
1362484,10053,42,2,0,F ,1,CO  ,4561143213624840.0,1.0,1278.78,369.72,-116.8905128205128,456.8833333333334,39.0,12.0,0.2891193168488716,-71.08166666666666,162.48375,72.0,16.0,0.0364727219854139,13624842.0,1.0,2613.46,95.32,-257.3425,102.03551724137932,4.0,29.0,10.89633394947628,13624843.0,1.0,194.76,2122.17
1363422,42532,39,9,2,M ,2,CO  ,4561143213634220.0,0.0,1772.11,20.0,-155.178,366.2283333333333,15.0,12.0,0.0112859811185535,,,,,,,,,,-217.3411111111111,220.9857142857143,9.0,7.0,0.0338598852447403,13634223.0,0.0,423.51,14.34
1363157,72194,32,2,0,M ,1,TX  ,,,,,,,,,,-370.80872727272725,467.9426086956522,55.0,23.0,0.0120511339800129,13631572.0,1.0,9749.29,117.49,,,,,,,,,
1363218,21646,49,6,0,F ,1,CA  ,4561143213632180.0,1.0,632.92,1100.0,-111.03868852459016,532.105,61.0,12.0,1.7379763635214562,-102.3446551724138,145.9975,58.0,24.0,0.1352465136786113,13632182.0,1.0,2812.42,380.37,,,,,,,,,
1362749,17412,33,2,2,F ,3,TN  ,4561143213627490.0,1.0,1391.01,3000.0,-112.9240625,193.29916666666668,32.0,12.0,2.156706278171976,-109.09907407407408,190.97136363636363,54.0,22.0,0.3520388014493031,13627492.0,1.0,2608.15,918.17,-57.202,24.991818181818186,5.0,11.0,0.924566768603466,13627493.0,0.0,147.15,136.05
1362810,0,17,2,0,F ,1,IN  ,4561143213628100.0,1.0,2485.28,332.95,-128.47676470588237,548.1166666666667,34.0,12.0,0.1339688083435266,-76.08553571428571,98.68315789473684,56.0,19.0,0.1261134226024788,13628102.0,1.0,2730.32,344.33,-103.2425,56.54352941176471,4.0,17.0,3.9844218094667454,13628103.0,1.0,183.59,731.5
1363014,15399,60,0,0,M ,2,NY  ,,,,,,,,,,,,,,,,,,,,0.2191666666666666,,12.0,1.0152924758692872,13630143.0,1.0,171.98,174.61
1363075,12560,46,6,1,M ,2,NY  ,4561143213630750.0,1.0,43.95,397.19,-111.46761904761904,363.015,42.0,12.0,9.037315130830487,,,,,,,,,,,,,,,,,,
1363483,9271,28,6,0,M ,2,DC  ,4561143213634830.0,1.0,946.26,1000.0,-120.48927272727272,554.3908333333334,55.0,12.0,1.0567920021981274,-31.745555555555555,195.7530769230769,72.0,13.0,2.7914131637168142,13634832.0,1.0,144.64,403.75,,,,,,,,,
1362932,18387,18,3,0,M ,1,CA  ,,,,,,,,,,-72.35448275862069,215.642,58.0,20.0,1.3023794044987649,13629322.0,1.0,384.55,500.83,-123.88692307692308,60.43217391304348,13.0,23.0,0.703594262074894,13629323.0,1.0,744.52,523.84
1362606,36586,51,1,0,F ,1,AZ  ,4561143213626060.0,1.0,0.0,1232.96,-230.0542553191489,1368.5128571428572,47.0,7.0,,-193.95654545454548,275.3524,55.0,25.0,0.2586264663180355,13626062.0,1.0,5103.77,1319.97,,,,,,,,,
1362524,0,15,7,0,F ,1,CA  ,,,,,,,,,,,,,,,,,,,-55.2925,53.74941176470588,8.0,17.0,4.192685404673213,13625243.0,1.0,147.65,619.05
1362993,20702,30,0,1,F ,3,MI  ,,,,,,,,,,-109.06792452830187,260.99791666666664,53.0,24.0,1.17614154003134,13629932.0,1.0,2744.1,3227.45,-101.70727272727272,70.34,11.0,20.0,2.9502979414951245,13629933.0,1.0,147.68,435.7
1363197,19088,52,2,2,F ,2,CA  ,4561143213631970.0,1.0,132.93,645.09,-112.12857142857143,286.2658333333333,35.0,12.0,4.852854886030242,-87.00583333333334,127.70761904761903,60.0,21.0,0.0586241549763226,13631972.0,1.0,2696.67,158.09,-140.62,39.3029411764706,3.0,17.0,3.4406897235160043,13631973.0,1.0,100.91,347.2
1363258,9005,26,5,1,F ,2,CA  ,,,,,,,,,,-37.281,240.0,30.0,4.0,0.0711731254030603,13632582.0,0.0,170.57,12.14,-115.35,58.37470588235294,8.0,17.0,1.089260413714933,13632583.0,1.0,776.38,845.68
1363462,9495,25,4,2,F ,3,MD  ,4561143213634620.0,1.0,2822.43,3000.0,-101.405,219.51083333333332,24.0,12.0,1.0629138720889446,-10.0,3.4525,12.0,12.0,0.966791657182562,13634622.0,1.0,2504.19,2421.03,-122.96,116.93333333333334,3.0,18.0,6.80439362022269,13634623.0,1.0,299.07,2034.99
1362503,5787,18,3,0,M ,1,CA  ,,,,,,,,,,-68.51966666666667,123.5625,60.0,20.0,0.246125072949264,13625032.0,1.0,2176.17,535.61,,,,,,,,,
1362585,28093,69,9,0,M ,2,IL  ,,,,,,,,,,-70.9676923076923,275.508125,65.0,16.0,0.4631095962244363,13625852.0,1.0,381.4,176.63,,,,,,,,,
