cust_id,acct_nbr,acct_type,account_active,starting_balance,ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,end_start_ratio
1363126,13631263,SV,1,951.62,3138.91,,,,,,,,,-188.97555555555556,185.16333333333336,9.0,21.0,3.298490994304449
1363291,4561143213632910,CC,1,0.0,5014.14,-240.0112765957447,1053.5416666666667,47.0,6.0,,,,,,,,,
1363276,13632763,SV,1,812.36,2037.38,,,,,,,,,-90.11,107.4925,15.0,24.0,2.5079767590723328
1363356,13633562,CK,1,2670.21,10.33,,,,,-59.14046875,66.18294117647059,64.0,17.0,,,,,0.0038686095850139126
1362835,13628353,SV,1,2030.24,2060.9,,,,,,,,,,2.555,,12.0,1.0151016628575933
1362557,13625573,SV,1,697.92,68.86,,,,,,,,,-163.98555555555558,42.3405,9.0,20.0,0.09866460339293902
1362546,13625462,CK,1,2657.17,84.83,,,,,-95.91548387096775,168.721,62.0,20.0,,,,,0.0319249427021982
1362698,4561143213626980,CC,1,2152.86,2500.0,-141.49904761904762,250.26500000000001,21.0,12.0,,,,,,,,,1.1612459704764824
1362894,13628943,SV,1,2013.26,360.28,,,,,,,,,-259.00454545454545,79.738,11.0,15.0,0.1789535380427764
1362933,13629332,CK,1,119.13,215.13,,,,,-44.265,187.91470588235296,70.0,17.0,,,,,1.8058423570888946
1363002,13630022,CK,1,391.16,1137.89,,,,,-112.07147058823529,522.974375,68.0,16.0,,,,,2.9090142141323243
1362909,13629093,SV,1,1132.28,1149.38,,,,,,,,,,1.4249999999999998,,12.0,1.015102271522945
1363353,13633532,CK,1,4993.96,13.96,,,,,-144.55530303030304,268.2735294117647,66.0,17.0,,,,,0.002795376815192753
1362837,13628373,SV,1,169.9,545.76,,,,,,,,,-189.3342857142857,106.37,7.0,16.0,3.2122424955856386
1362722,13627222,CK,1,6217.18,696.51,,,,,-249.2328813559322,399.3073913043478,59.0,23.0,,,,,0.11202989136553872
1363296,4561143213632960,CC,1,520.97,1001.67,-118.86395061728395,766.89,81.0,12.0,,,,,,,,,1.9227018830258937
1363060,13630603,SV,1,675.99,1441.88,,,,,,,,,-573.04,112.46882352941176,2.0,17.0,2.132990132990133
1362843,13628433,SV,1,282.11,224.72,,,,,,,,,-146.868,39.836470588235294,5.0,17.0,0.7965687143312892
1362961,13629612,CK,0,2541.98,413.73,,,,,-82.0288888888889,135.37117647058824,54.0,17.0,,,,,0.16275895168333346
1363223,13632232,CK,1,4997.67,1839.28,,,,,-134.3911475409836,296.4394117647059,61.0,17.0,,,,,0.36802750081537994
1362513,13625132,CK,1,266.76,661.68,,,,,-62.32083333333333,315.10333333333335,24.0,6.0,,,,,2.4804318488529016
1362810,13628103,SV,1,183.59,731.5,,,,,,,,,-103.2425,56.54352941176471,4.0,17.0,3.9844218094667463
1362675,13626752,CK,1,2793.52,2009.72,,,,,-60.61363636363637,34.395625,22.0,16.0,,,,,0.7194220911251754
1363004,13630042,CK,1,299.35,644.11,,,,,-57.93928571428571,122.94687499999999,28.0,16.0,,,,,2.151695339903123
1363212,4561143213632120,CC,1,1885.71,3000.0,-120.7826923076923,195.9425,26.0,12.0,,,,,,,,,1.5909127066197877
1363229,4561143213632290,CC,1,989.45,1143.13,-109.15975609756099,364.4166666666667,41.0,12.0,,,,,,,,,1.1553186113497398
1362817,4561143213628170,CC,1,206.66,1000.0,-79.26681818181818,89.7625,22.0,12.0,,,,,,,,,4.838865769863544
1363493,13634933,SV,0,331.18,553.61,,,,,,,,,-129.93666666666667,91.09545454545456,6.0,11.0,1.6716287215411558
1362705,13627053,SV,1,221.12,1415.16,,,,,,,,,-257.92333333333335,167.39761904761903,9.0,21.0,6.399963820549928
1363011,13630113,SV,1,1470.91,1387.58,,,,,,,,,-351.89428571428573,254.90473684210525,14.0,19.0,0.9433479954585936
1363193,13631933,SV,1,282.76,598.57,,,,,,,,,-172.172,65.37055555555555,5.0,18.0,2.1168835761776776
1363482,13634823,SV,1,121.85,486.4,,,,,,,,,-96.991,66.723,10.0,20.0,3.9917931883463273
1363495,13634952,CK,1,2605.49,178.5,,,,,-96.40491228070175,122.7308,57.0,25.0,,,,,0.06850918637185328
1363242,13632422,CK,0,319.66,936.51,,,,,-45.41479452054795,302.47153846153844,73.0,13.0,,,,,2.9297065632234247
1363490,13634903,SV,1,2267.29,2301.53,,,,,,,,,,2.8533333333333335,,12.0,1.0151017293773625
1363121,13631213,SV,1,120.94,122.74,,,,,,,,,,0.15,,12.0,1.0148834132627749
1363282,4561143213632820,CC,1,46.42,272.69,-162.91916666666665,310.0,24.0,12.0,,,,,,,,,5.874407582938388
1362975,4561143213629750,CC,1,556.1,525.5,-167.70736842105262,272.4725,19.0,12.0,,,,,,,,,0.9449739255529581
1363182,13631823,SV,1,3136.49,753.69,,,,,,,,,-514.53,76.215625,7.0,16.0,0.24029727497935593
1363438,13634382,CK,1,138.08,254.88,,,,,-54.81123076923077,229.970625,65.0,16.0,,,,,1.8458864426419466
1363208,13632082,CK,1,100.59,59.37,,,,,-45.97449275362319,223.6442857142857,69.0,14.0,,,,,0.5902177154786757
1362677,13626772,CK,1,110.59,385.66,,,,,-60.84227272727272,268.16625,66.0,16.0,,,,,3.487295415498689
1363138,13631382,CK,1,103.39,15.52,,,,,-41.76222222222222,211.92916666666667,63.0,12.0,,,,,0.15011122932585355
1363251,13632513,SV,1,5003.6,5059.46,,,,,,,,,-162.6130769230769,83.47923076923077,13.0,26.0,1.0111639619473978
1363175,4561143213631750,CC,1,2179.2,1148.45,-118.78824324324324,820.2241666666667,74.0,12.0,,,,,,,,,0.5270053230543319
1363081,13630813,SV,1,323.49,765.22,,,,,,,,,-108.0,65.44866666666667,5.0,15.0,2.3655136171133573
1362767,13627672,CK,1,235.4,193.12,,,,,-57.193000000000005,220.06833333333333,70.0,18.0,,,,,0.8203908241291419
1363455,4561143213634550,CC,1,0.0,5192.98,-254.88380952380953,159.58,21.0,1.0,,,,,,,,,
1362832,13628322,CK,1,838.43,49.08,,,,,-126.81641791044777,385.5835,67.0,20.0,,,,,0.058537981703898956
1362690,4561143213626900,CC,1,86.09,1200.0,-91.8056,111.3525,25.0,12.0,,,,,,,,,13.938901149959344
1362568,4561143213625680,CC,1,0.0,0.0,,,,,,,,,,,,,
1362657,13626572,CK,1,148.78,22.1,,,,,-77.53241935483871,390.02,62.0,12.0,,,,,0.14854147062777256
1363356,4561143213633560,CC,1,482.15,1000.0,-86.13439024390244,254.53333333333333,41.0,12.0,,,,,,,,,2.0740433475059628
1363040,4561143213630400,CC,1,0.0,1900.0,-242.3090909090909,141.425,11.0,6.0,,,,,,,,,
1363197,13631972,CK,1,2696.67,158.09,,,,,-87.00583333333334,127.70761904761905,60.0,21.0,,,,,0.05862415497632265
1362658,13626583,SV,1,235.06,238.62,,,,,,,,,,0.29666666666666663,,12.0,1.0151450693439974
1362588,13625882,CK,1,230.67,5.87,,,,,-44.26952380952381,150.8341176470588,63.0,17.0,,,,,0.025447609138596266
1363086,13630863,SV,1,192.71,1196.95,,,,,,,,,-32.3,72.85875,5.0,16.0,6.211146281978102
1362903,13629033,SV,1,3317.38,3704.8,,,,,,,,,-94.39285714285714,55.166842105263164,7.0,19.0,1.116784932687844
1363364,13633642,CK,1,1287.08,296.28,,,,,-75.63805555555557,297.00933333333336,72.0,15.0,,,,,0.2301954812443671
1362933,4561143213629330,CC,1,767.27,899.08,-125.96241379310344,300.7708333333333,29.0,12.0,,,,,,,,,1.171790894991333
1363469,13634692,CK,1,112.95,220.22,,,,,-31.17109375,191.11090909090908,64.0,11.0,,,,,1.9497122620628595
1363169,13631692,CK,0,169.0,0.0,,,,,-27.78212121212121,124.63499999999999,33.0,6.0,,,,,0.0
1363332,4561143213633320,CC,0,2770.4,839.43,-215.20555555555555,336.1675,9.0,12.0,,,,,,,,,0.30299956684955237
1362920,13629203,SV,1,718.13,739.98,,,,,,,,,,1.8208333333333335,,12.0,1.0304262459443276
1363203,13632032,CK,1,1033.81,997.7,,,,,-170.14363636363635,699.5856249999999,66.0,16.0,,,,,0.9650709511418927
1363223,4561143213632230,CC,1,657.55,586.29,-166.83592592592592,385.5816666666667,27.0,12.0,,,,,,,,,0.8916280130788533
1363133,13631332,CK,0,2736.94,1068.52,,,,,-76.47730769230769,26.718333333333334,26.0,12.0,,,,,0.39040680467967875
1363004,4561143213630040,CC,1,36.38,505.43,-123.0332,237.02636363636364,25.0,11.0,,,,,,,,,13.893073117097305
1362498,13624983,SV,1,2273.51,2307.85,,,,,,,,,,2.861666666666667,,12.0,1.0151043980453132
1362702,13627022,CK,1,318.2,428.94,,,,,-58.453859649122805,202.5064705882353,57.0,17.0,,,,,1.3480201131363923
1362631,13626312,CK,1,4478.55,0.0,,,,,-112.35280701754385,106.97555555555556,57.0,18.0,,,,,0.0
1363253,13632533,SV,0,1241.42,1701.18,,,,,,,,,-140.99857142857144,90.43875,7.0,16.0,1.3703500829695026
1363209,4561143213632090,CC,1,1523.62,1600.0,-102.3064705882353,158.9416666666667,17.0,12.0,,,,,,,,,1.0501306099946182
1363200,13632002,CK,1,2801.98,955.03,,,,,-91.64620689655172,165.16809523809525,58.0,21.0,,,,,0.34084111949407203
1362563,4561143213625630,CC,1,0.0,1000.0,-111.52363636363636,368.475,22.0,4.0,,,,,,,,,
1363083,13630833,SV,1,5830.18,6325.98,,,,,,,,,-111.83571428571429,58.14090909090908,7.0,22.0,1.085040256046983
1363461,13634612,CK,1,3144.44,1223.94,,,,,-110.13772727272728,281.5047368421053,66.0,19.0,,,,,0.3892394194196741
1363130,13631302,CK,1,243.61,130.75,,,,,-43.93806451612903,153.6058823529412,62.0,17.0,,,,,0.536718525512089
1362572,13625722,CK,1,244.5,1.97,,,,,-54.98683333333334,191.07625,60.0,16.0,,,,,0.008057259713701432
1362749,13627493,SV,0,147.15,136.05,,,,,,,,,-57.202,24.991818181818186,5.0,11.0,0.9245667686034659
1363427,13634272,CK,1,743.67,809.67,,,,,-223.7030303030303,780.5473684210526,66.0,19.0,,,,,1.088749041913752
1363317,13633173,SV,1,183.77,186.53,,,,,,,,,,0.23,,12.0,1.0150187734668334
1362735,4561143213627350,CC,1,0.0,3000.0,-115.38461538461539,,26.0,,,,,,,,,,
1363161,13631612,CK,1,2655.35,39.09,,,,,-80.53671875,158.630625,64.0,16.0,,,,,0.014721223190916453
1362552,13625522,CK,1,213.03,7.42,,,,,-40.99579710144928,218.64416666666668,69.0,12.0,,,,,0.034830775008214805
1363142,13631423,SV,1,398.62,404.63,,,,,,,,,,0.5008333333333334,,12.0,1.0150770157041793
1362995,13629952,CK,1,381.9,2007.33,,,,,-123.99333333333334,535.8405263157895,69.0,19.0,,,,,5.256166535742341
1363017,13630172,CK,1,2694.91,147.15,,,,,-101.65354838709676,208.5977777777778,62.0,18.0,,,,,0.05460293664723498
1362650,13626503,SV,1,155.66,149.2,,,,,,,,,-104.13272727272728,51.77272727272727,11.0,22.0,0.9584992933316201
1363408,13634083,SV,1,373.08,1056.1,,,,,,,,,-54.21727272727273,71.07833333333333,11.0,18.0,2.8307601586791034
1362636,13626362,CK,1,2676.3,19.2,,,,,-77.62140625,128.36055555555555,64.0,18.0,,,,,0.007174083622912229
1363438,4561143213634380,CC,1,1018.92,684.3,-112.53567567567566,378.17833333333334,37.0,12.0,,,,,,,,,0.6715934518902367
1362990,13629903,SV,1,160.9,1113.07,,,,,,,,,-41.2695652173913,90.54142857142857,23.0,21.0,6.9177750155376
1363018,13630183,SV,1,11793.93,9387.66,,,,,,,,,-363.1742105263158,204.32363636363635,19.0,22.0,0.7959738611302594
1363101,13631013,SV,1,5929.02,6015.58,,,,,,,,,-0.75,7.463333333333334,4.0,12.0,1.0145993773001272
1363128,13631283,SV,1,2178.79,2211.69,,,,,,,,,,2.7416666666666667,,12.0,1.0151001243809639
1363201,4561143213632010,CC,1,0.0,1000.0,-125.24000000000001,502.88,12.0,1.0,,,,,,,,,
1362580,13625802,CK,1,376.21,29.97,,,,,-61.71173913043478,355.62454545454545,69.0,11.0,,,,,0.07966295420111108
1362966,13629662,CK,1,2299.22,63.32,,,,,-71.00088235294118,172.8106666666667,68.0,15.0,,,,,0.02753977435826063
1362822,13628223,SV,1,160.93,523.43,,,,,,,,,-136.52625,79.59125,16.0,32.0,3.2525321568383765
1362711,13627113,SV,1,223.6,38.87,,,,,,,,,-96.53875,34.563529411764705,8.0,17.0,0.17383720930232557
1363087,13630872,CK,1,320.68,30.86,,,,,-51.17840579710145,216.0993333333333,69.0,15.0,,,,,0.09623300486466259
1362511,4561143213625110,CC,1,0.0,904.93,-102.91024999999999,535.2466666666667,40.0,6.0,,,,,,,,,
1362657,4561143213626570,CC,1,0.0,0.0,,,,,,,,,,,,,
1363206,4561143213632060,CC,1,0.0,5490.45,-247.60307692307694,947.23,26.0,1.0,,,,,,,,,
1362804,13628043,SV,1,445.15,450.37,,,,,,,,,-316.67,84.82933333333334,4.0,15.0,1.011726384364821
1362781,13627813,SV,1,961.57,2797.34,,,,,,,,,-320.69,130.41421052631577,2.0,19.0,2.909138180267687
1362633,13626332,CK,0,4224.91,234.2,,,,,-107.48283582089552,160.53199999999998,67.0,20.0,,,,,0.055433133486867174
1363046,13630463,SV,1,204.24,561.55,,,,,,,,,-44.464,36.226875,5.0,16.0,2.7494614179396786
1362548,13625482,CK,1,6004.34,569.65,,,,,-176.60412698412696,237.14041666666665,63.0,24.0,,,,,0.09487304183307407
1362740,4561143213627400,CC,1,1563.83,1121.88,-130.42916666666667,434.78,36.0,12.0,,,,,,,,,0.7173925554567953
1362963,13629632,CK,1,325.98,127.65,,,,,-40.44527027027027,199.6157142857143,74.0,14.0,,,,,0.3915884410086508
1362516,4561143213625160,CC,1,117.14,430.72,-175.2814814814815,372.10249999999996,27.0,12.0,,,,,,,,,3.6769677309202664
1363262,13632623,SV,1,1919.95,6027.35,,,,,,,,,-194.57888888888888,266.3127272727273,9.0,22.0,3.1393265449621084
1363403,13634033,SV,1,1165.12,1590.22,,,,,,,,,-170.41500000000002,65.10352941176471,4.0,17.0,1.3648551222191707
1363364,4561143213633640,CC,0,1783.86,1785.97,-122.52952380952381,1105.4157142857143,63.0,7.0,,,,,,,,,1.0011828282488537
1363433,4561143213634330,CC,1,579.32,0.0,-107.7375,207.05428571428573,8.0,7.0,,,,,,,,,0.0
1363133,4561143213631330,CC,1,1656.7,0.0,,1675.89,,1.0,,,,,,,,,0.0
1363264,13632643,SV,1,2095.37,369.44,,,,,,,,,-244.51083333333335,54.91818181818182,12.0,22.0,0.17631253668803124
1363405,13634052,CK,1,238.1,344.52,,,,,-48.96362318840579,232.3273333333333,69.0,15.0,,,,,1.446955060898782
1363022,4561143213630220,CC,1,0.0,604.65,-141.52,269.049,23.0,10.0,,,,,,,,,
1362693,13626933,SV,1,167.24,10.34,,,,,,,,,-38.94625,11.047857142857143,8.0,14.0,0.061827314039703415
1362614,13626143,SV,1,140.65,1534.73,,,,,,,,,-151.635,100.35965517241378,10.0,29.0,10.91169569854248
1362631,4561143213626310,CC,1,759.86,575.0,-262.902972972973,826.7558333333333,37.0,12.0,,,,,,,,,0.7567183428526307
1362586,4561143213625860,CC,1,1374.28,3700.0,-117.02410256410255,215.25833333333333,39.0,12.0,,,,,,,,,2.6923188869808192
1363400,13634003,SV,1,565.38,137.85,,,,,,,,,-156.96208333333334,139.14833333333334,24.0,24.0,0.24381831688421945
1362815,4561143213628150,CC,1,0.0,1000.0,-69.67375,58.449999999999996,16.0,2.0,,,,,,,,,
1363037,13630373,SV,1,310.41,2054.92,,,,,,,,,-64.7075,100.167,4.0,20.0,6.6200186849650455
1363399,13633992,CK,1,1268.66,548.29,,,,,-49.185,201.8623076923077,68.0,13.0,,,,,0.4321804108271719
1363043,13630433,SV,1,522.81,1379.43,,,,,,,,,-149.34888888888887,91.69833333333334,9.0,24.0,2.6384919951798937
1362621,13626213,SV,1,727.98,1498.4,,,,,,,,,-108.31,54.840555555555554,2.0,18.0,2.058298304898486
1362644,13626443,SV,1,130.48,132.42,,,,,,,,,,0.16166666666666665,,12.0,1.0148681790312692
1362851,13628512,CK,1,7059.92,635.97,,,,,-262.178,442.4008333333333,65.0,24.0,,,,,0.09008175730036601
1362682,13626823,SV,1,240.19,243.79,,,,,,,,,,0.3,,12.0,1.0149881343936051
1362765,13627652,CK,1,2615.72,820.66,,,,,-101.76666666666667,307.46117647058827,69.0,17.0,,,,,0.3137415319682535
1363010,13630103,SV,1,226.58,883.63,,,,,,,,,-129.88,48.26736842105263,2.0,19.0,3.899858769529526
1362574,4561143213625740,CC,1,0.0,1300.0,-149.18032786885246,1300.0,61.0,6.0,,,,,,,,,
1362911,13629112,CK,1,225.66,43.24,,,,,-90.24157142857143,438.17785714285714,70.0,14.0,,,,,0.19161570504298503
1362754,13627543,SV,1,300.47,240.75,,,,,,,,,-91.91799999999999,26.658,5.0,15.0,0.8012447166106432
1363275,13632752,CK,1,229.67,46.55,,,,,-42.32442857142857,252.69000000000003,70.0,11.0,,,,,0.20268210911307527
1363391,13633912,CK,1,232.72,17.91,,,,,-41.68808219178082,257.1290909090909,73.0,11.0,,,,,0.07695943623238226
1363270,13632703,SV,1,549.07,380.05,,,,,,,,,-96.82058823529411,59.077200000000005,17.0,25.0,0.6921703972171125
1362938,4561143213629380,CC,1,1402.32,436.98,-138.31652173913045,614.775,46.0,12.0,,,,,,,,,0.31161218552113645
1363461,4561143213634610,CC,1,1575.67,1610.7,-157.3859649122807,752.085,57.0,12.0,,,,,,,,,1.0222318124988101
1362510,13625102,CK,1,2812.23,222.56,,,,,-95.31589285714286,101.77851851851852,56.0,27.0,,,,,0.07914004188846574
1362572,4561143213625720,CC,1,379.26,369.97,-144.91518518518518,357.0309090909091,27.0,11.0,,,,,,,,,0.9755049306544324
1362549,4561143213625490,CC,1,1018.04,1000.0,-97.00275862068965,476.295,58.0,12.0,,,,,,,,,0.9822796746689718
1363385,13633853,SV,1,504.61,1720.35,,,,,,,,,-92.7825,97.9,8.0,20.0,3.409266562295634
1363387,13633873,SV,1,164.19,110.52,,,,,,,,,-107.89076923076922,61.314090909090915,13.0,22.0,0.6731226018636944
1362594,13625942,CK,1,14213.05,4418.79,,,,,-423.12068965517244,546.1755555555555,58.0,27.0,,,,,0.3108966759421799
1363195,13631952,CK,1,136.24,579.16,,,,,-47.987419354838714,189.89666666666665,62.0,18.0,,,,,4.251027598355842
1362752,13627523,SV,1,600.26,609.33,,,,,,,,,,0.7558333333333334,,12.0,1.0151101189484557
1362997,4561143213629970,CC,1,753.36,420.0,-107.5,206.39700000000002,16.0,10.0,,,,,,,,,0.5575023892959541
1363427,4561143213634270,CC,0,2575.11,20.0,-369.88272727272727,598.0166666666667,11.0,12.0,,,,,,,,,0.007766658511675229
1363258,13632583,SV,1,776.38,845.68,,,,,,,,,-115.35,58.37470588235294,8.0,17.0,1.0892604137149333
1362783,13627833,SV,1,276.9,699.58,,,,,,,,,-101.525,46.04333333333333,4.0,18.0,2.5264716504153126
1363088,13630883,SV,1,430.47,1426.1,,,,,,,,,-156.0425,106.85571428571427,8.0,21.0,3.3128905614793127
1362981,13629812,CK,1,178.41,260.03,,,,,-45.071940298507464,221.53142857142856,67.0,14.0,,,,,1.4574855669525248
1362541,4561143213625410,CC,1,0.0,2093.96,-132.6315789473684,94.668,19.0,5.0,,,,,,,,,
1362995,4561143213629950,CC,0,1660.56,21.66,-116.8175,398.2658333333334,24.0,12.0,,,,,,,,,0.013043792455557162
1362609,13626093,SV,1,758.41,49.39,,,,,,,,,-179.89454545454544,74.7270588235294,11.0,17.0,0.06512308645719334
1362636,4561143213626360,CC,1,1038.96,1000.0,-105.58624999999999,361.24499999999995,40.0,12.0,,,,,,,,,0.9625009625009625
1362969,4561143213629690,CC,1,2558.49,3800.0,-377.00363636363636,959.7966666666667,33.0,12.0,,,,,,,,,1.4852510660584957
1363481,13634812,CK,1,202.56,25.94,,,,,-36.82853333333333,198.88615384615383,75.0,13.0,,,,,0.1280608214849921
1362746,13627463,SV,1,2263.07,2946.92,,,,,,,,,-111.72125,68.59217391304348,8.0,23.0,1.3021780148205755
1363107,13631072,CK,0,256.32,28.8,,,,,-33.392105263157895,135.40333333333334,19.0,3.0,,,,,0.11235955056179776
1363314,13633142,CK,1,2076.11,266.68,,,,,-73.95206349206349,135.70999999999998,63.0,21.0,,,,,0.12845176796990526
1362966,4561143213629660,CC,1,3100.57,1586.27,-132.1679661016949,787.7266666666666,59.0,12.0,,,,,,,,,0.5116059305224523
1362546,4561143213625460,CC,1,2340.61,1292.63,-117.56382352941176,759.9741666666667,68.0,12.0,,,,,,,,,0.5522620171664652
1363457,13634573,SV,1,1415.45,3028.72,,,,,,,,,-337.48,185.199375,4.0,16.0,2.1397576742378748
1363002,4561143213630020,CC,1,1827.21,2684.46,-256.2771323529412,2854.9341666666664,136.0,12.0,,,,,,,,,1.4691578964651024
1362540,13625402,CK,1,10618.86,1515.35,,,,,-262.3181967213115,313.54090909090905,61.0,22.0,,,,,0.14270364238722422
1363321,13633212,CK,1,209.65,2748.89,,,,,-65.58109375000001,396.2605882352941,64.0,17.0,,,,,13.111805389935606
1363108,13631083,SV,1,220.08,360.12,,,,,,,,,-90.59333333333332,45.57333333333334,6.0,15.0,1.6363140676117776
1362905,13629052,CK,1,2711.63,10.18,,,,,-79.66593220338983,95.18285714285715,59.0,21.0,,,,,0.0037541995036195937
1362717,13627172,CK,1,311.91,248.16,,,,,-48.064461538461536,161.07578947368418,65.0,19.0,,,,,0.7956141194575358
1362930,4561143213629300,CC,1,1013.46,0.0,,343.1766666666667,,3.0,,,,,,,,,0.0
1362864,13628642,CK,1,156.93,479.29,,,,,-46.116341463414635,276.64125,41.0,8.0,,,,,3.054164277066208
1362530,13625303,SV,1,569.85,900.52,,,,,,,,,-171.95875,106.64625,8.0,16.0,1.580275511099412
1362939,13629393,SV,1,1637.19,1173.89,,,,,,,,,-308.78333333333336,189.5240909090909,15.0,22.0,0.7170151295817835
1363384,13633842,CK,1,7388.44,12.8,,,,,-320.24393442622954,759.9075,61.0,16.0,,,,,0.0017324360758157339
1362718,13627183,SV,1,1861.61,1918.23,,,,,,,,,,4.718333333333333,,12.0,1.0304145336563513
1363015,13630152,CK,1,278.52,208.03,,,,,-55.01734375,265.4323076923077,64.0,13.0,,,,,0.7469122504667529
1362986,13629862,CK,1,5870.86,4690.94,,,,,-200.96076923076922,84.26882352941176,13.0,17.0,,,,,0.7990209270873432
1363353,4561143213633530,CC,1,479.66,1504.14,-245.43452830188681,1005.6383333333333,53.0,12.0,,,,,,,,,3.135846224408956
1362623,13626233,SV,1,139.52,140.14,,,,,,,,,-0.75,0.17666666666666667,2.0,12.0,1.0044438073394493
1362845,4561143213628450,CC,0,3691.23,20.0,-20.0,321.6691666666666,1.0,12.0,,,,,,,,,0.00541824811783606
1362853,13628532,CK,1,3648.96,1875.77,,,,,-154.47882352941176,234.81653846153847,51.0,26.0,,,,,0.5140560598088222
1362722,4561143213627220,CC,1,0.0,1469.22,-279.4158333333333,529.449,24.0,10.0,,,,,,,,,
1363035,13630353,SV,1,734.38,756.72,,,,,,,,,,1.8616666666666666,,12.0,1.0304202184155342
1362713,13627133,SV,1,461.24,468.2,,,,,,,,,,0.58,,12.0,1.0150897580435347
1362974,13629742,CK,1,383.02,953.53,,,,,-35.15685714285714,112.5625,35.0,16.0,,,,,2.489504464518824
1362961,4561143213629610,CC,1,473.1,1000.0,-129.47682926829268,399.0258333333333,41.0,12.0,,,,,,,,,2.113718030014796
1363474,13634742,CK,1,2681.98,30.89,,,,,-96.90100000000001,137.57130434782607,60.0,23.0,,,,,0.011517610123863712
1362638,13626382,CK,1,125.81,0.0,,,,,-54.9635294117647,158.45000000000002,34.0,11.0,,,,,0.0
1363393,13633932,CK,1,203.46,174.05,,,,,-45.76444444444445,221.9881818181818,54.0,11.0,,,,,0.8554507028408532
1362675,4561143213626750,CC,1,153.26,911.38,-84.84176470588235,64.2725,17.0,12.0,,,,,,,,,5.946626647527078
1362925,4561143213629250,CC,1,264.68,602.03,-109.09666666666666,275.585,33.0,12.0,,,,,,,,,2.274557956777996
1363326,13633262,CK,1,949.92,2945.14,,,,,-184.94343750000002,1130.4871428571428,32.0,7.0,,,,,3.1004084554488798
1362954,13629542,CK,1,5504.29,301.79,,,,,-198.28555555555556,203.88592592592593,54.0,27.0,,,,,0.054828143139260474
1363255,13632552,CK,1,262.07,20.46,,,,,-54.2275,191.43666666666664,68.0,18.0,,,,,0.07807074445758767
1363449,13634492,CK,1,331.36,1572.98,,,,,-64.78444444444443,369.13125,72.0,16.0,,,,,4.747042491549975
1362968,13629682,CK,1,197.54,203.81,,,,,-55.055277777777775,283.5892857142857,72.0,14.0,,,,,1.031740407006176
1362525,13625253,SV,1,284.65,313.46,,,,,,,,,-97.92357142857142,66.66285714285715,14.0,21.0,1.1012120147549622
1363236,13632362,CK,1,2977.65,52.8,,,,,-132.85854545454546,219.11849999999998,55.0,20.0,,,,,0.017732104176112033
1363399,4561143213633990,CC,1,428.31,0.0,,87.974,,5.0,,,,,,,,,0.0
1363080,13630803,SV,1,321.16,691.59,,,,,,,,,-160.03,40.61705882352941,2.0,17.0,2.1534126292190807
1363382,13633822,CK,1,2694.39,1544.52,,,,,-87.23920634920634,241.45555555555555,63.0,18.0,,,,,0.5732355004286684
1362552,4561143213625520,CC,1,367.42,493.17,-88.19955555555556,324.22499999999997,45.0,12.0,,,,,,,,,1.3422513744488596
1362642,13626423,SV,1,180.22,91.21,,,,,,,,,-90.863,43.13789473684211,10.0,19.0,0.5061036510931084
1363291,13632913,SV,1,274.62,653.58,,,,,,,,,-55.40625,48.36529411764706,8.0,17.0,2.37994319423203
1362955,13629553,SV,1,162.27,627.76,,,,,,,,,-105.27888888888889,83.11764705882354,9.0,17.0,3.868614038331176
1363347,13633473,SV,1,794.25,512.64,,,,,,,,,-141.96625,42.742000000000004,8.0,20.0,0.6454390934844193
1363284,13632843,SV,1,1454.16,860.93,,,,,,,,,-269.014,123.38470588235293,10.0,17.0,0.5920462672608241
1362489,13624892,CK,1,833.4,125.43,,,,,-100.8676119402985,318.4294736842105,67.0,19.0,,,,,0.15050395968322536
1362936,13629363,SV,1,746.54,792.11,,,,,,,,,-144.362,42.72722222222222,5.0,18.0,1.061041605272323
1362697,13626972,CK,1,2686.03,11.38,,,,,-84.5039344262295,107.83000000000001,61.0,23.0,,,,,0.00423673600071481
1363370,4561143213633700,CC,1,294.72,746.6,-121.7488888888889,238.22166666666666,27.0,12.0,,,,,,,,,2.5332519001085774
1363138,4561143213631380,CC,1,92.13,914.08,-114.70194444444445,280.22083333333336,36.0,12.0,,,,,,,,,9.921632475849345
1362592,13625922,CK,1,922.69,343.51,,,,,-156.10707692307693,531.5433333333334,65.0,18.0,,,,,0.3722918856820817
1363416,13634162,CK,1,211.24,5.68,,,,,-39.0318309859155,183.29642857142858,71.0,14.0,,,,,0.026888846809316413
1362743,13627433,SV,1,2205.14,2885.15,,,,,,,,,-177.93571428571428,128.41266666666667,7.0,15.0,1.3083749784594176
1362767,4561143213627670,CC,1,0.0,290.54,-122.96000000000001,506.4125,35.0,8.0,,,,,,,,,
1362765,4561143213627650,CC,1,902.92,999.18,-128.90854545454545,583.8691666666667,55.0,12.0,,,,,,,,,1.1066096664156293
1362698,13626983,SV,0,499.93,3110.27,,,,,,,,,-288.19777777777773,519.86,18.0,15.0,6.221410997539656
1362941,13629412,CK,1,323.06,4.54,,,,,-44.88142857142858,166.10647058823528,70.0,17.0,,,,,0.014053117068036898
