,cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,state_code,cc_acct_nbr,cc_acct_active,cc_starting_balance,cc_ending_balance,cc_av_wd,cc_av_pm,cc_n_wd,cc_n_pm,cc_end_start_ratio,cq_av_wd,cq_av_dp,cq_n_wd,cq_n_dp,cq_end_start_ratio,cq_acct_nbr,cq_acct_active,cq_starting_balance,cq_ending_balance,sv_av_wd,sv_av_dp,sv_n_wd,sv_n_dp,sv_end_start_ratio,sv_acct_nbr,sv_acct_active,sv_starting_balance,sv_ending_balance,has_cq,has_cc,has_sv,av_spending,av_deposit,n_spending,n_deposit,total_balance_sept
514,1362619,32152,32,2,0,F ,2,TX  ,4561143213626190.0,1.0,3866.7,0.0,0.0,3905.04,0.0,1.0,0.0,-148.74491228070178,206.6568,57.0,25.0,0.1864828087619066,13626192.0,1.0,4071.26,759.22,0.0,2.7875,0.0,12.0,1.0304187696085116,13626193.0,1.0,1099.65,1133.1,1,1,1,-49.58163742690059,1371.4947666666667,57.0,38.0,1892.32
515,1362720,18806,19,4,0,M ,1,IL  ,4561143213627200.0,1.0,0.0,1000.0,-147.05882352941177,1000.0,34.0,4.0,,-48.46430555555556,202.4623076923077,72.0,13.0,0.2017762716913681,13627202.0,1.0,1074.16,216.74,-107.60888888888888,72.5352,9.0,25.0,2.2905006575526805,13627203.0,1.0,653.94,1497.85,1,1,1,-101.04400599128542,424.9991692307692,115.0,42.0,714.5899999999999
516,1363088,28975,54,4,2,M ,2,TX  ,4561143213630880.0,1.0,189.64,739.86,-172.832,578.7027272727273,40.0,11.0,3.90139211136891,-66.7828125,405.2875,64.0,12.0,4.271985343104597,13630882.0,1.0,180.12,769.47,-156.0425,106.85571428571428,8.0,21.0,3.3128905614793127,13630883.0,1.0,430.47,1426.1,1,1,1,-131.88577083333334,363.61531385281387,112.0,44.0,1455.7099999999996
517,1362985,11485,70,0,0,F ,2,IN  ,4561143213629850.0,1.0,0.0,1000.0,-128.6432,776.0228571428571,50.0,7.0,,-64.56692307692309,245.81846153846152,65.0,13.0,0.0616852384656476,13629852.0,1.0,1067.03,65.82,-84.67699999999999,92.01136363636364,10.0,22.0,2.488365622945015,13629853.0,1.0,790.76,1967.7,1,1,1,-92.62904102564103,371.28422743922744,125.0,42.0,1033.52
518,1363353,39832,58,6,0,M ,1,IL  ,4561143213633530.0,1.0,479.66,1504.14,-245.4345283018868,1005.6383333333332,53.0,12.0,3.135846224408956,-144.55530303030304,268.2735294117647,66.0,17.0,0.0027953768151927,13633532.0,1.0,4993.96,13.96,-159.60250000000002,167.245625,8.0,16.0,6.282850022655189,13633533.0,0.0,264.84,1663.95,1,1,1,-183.19744377739661,480.385829248366,127.0,45.0,173.76999999999998
519,1363454,8120,65,5,0,F ,4,NY  ,4561143213634540.0,1.0,2670.27,1336.4,-127.80701492537312,835.485,67.0,12.0,0.5004737348657626,-111.95280701754386,182.1717391304348,57.0,23.0,0.1247898203138417,13634542.0,1.0,2503.81,312.45,-126.286,61.10157894736842,5.0,19.0,3.0882747729964466,13634543.0,1.0,253.3,782.26,1,1,1,-122.01527398097232,359.5861060259344,129.0,54.0,-241.69000000000005
520,1362945,13901,76,6,0,F ,2,NY  ,4561143213629450.0,1.0,288.79,505.56,-136.17555555555555,291.4008333333333,27.0,12.0,1.750614633470688,-52.88942028985507,201.04421052631577,69.0,19.0,1.832901744271266,13629452.0,1.0,204.67,375.14,-103.046,134.73692307692306,5.0,13.0,3.174605128926725,13629453.0,0.0,568.54,1804.89,1,1,1,-97.37032528180355,209.06065564552406,101.0,44.0,1674.4700000000003
521,1362577,86055,50,0,2,M ,3,PA  ,4561143213625770.0,1.0,0.0,1808.22,-541.29,598.4225,12.0,8.0,,-164.33533333333335,462.172,60.0,20.0,0.3605093691993404,13625772.0,1.0,964.33,347.65,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-235.20844444444444,353.53150000000005,72.0,28.0,-1460.5700000000002
522,1363414,25869,54,4,1,F ,4,OH  ,4561143213634140.0,1.0,268.21,202.13,-132.86038461538462,296.36583333333334,26.0,12.0,0.753625890160695,-123.88058823529413,202.3440740740741,51.0,27.0,0.7404611217064904,13634142.0,1.0,3292.84,2438.22,-188.436,85.104375,5.0,16.0,1.4230606317318166,13634143.0,1.0,991.56,1411.05,1,1,1,-148.3923242835596,194.60476080246914,82.0,55.0,3647.1399999999994
523,1363046,9307,41,1,0,F ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-123.06476190476192,208.3185,63.0,20.0,0.1266077023641715,13630462.0,1.0,4107.57,520.05,-44.464,36.226875,5.0,16.0,2.7494614179396786,13630463.0,1.0,204.24,561.55,1,0,1,-55.84292063492064,81.515125,68.0,36.0,1081.6
524,1363210,19891,70,0,0,M ,4,LA  ,4561143213632100.0,1.0,0.0,889.68,-122.79586206896552,271.735,29.0,10.0,,-72.97184615384616,166.01882352941178,65.0,17.0,0.0595041079524868,13632102.0,1.0,2042.38,121.53,-59.1875,12.625714285714285,4.0,14.0,0.4655679287305122,13632103.0,1.0,112.25,52.26,1,1,1,-84.98506940760389,150.12651260504202,98.0,41.0,-715.89
525,1363311,54734,50,0,0,M ,2,CA  ,4561143213633110.0,1.0,0.0,2700.0,-385.7142857142857,0.0,7.0,0.0,,-271.6535593220339,284.7090476190476,59.0,21.0,0.0879049262375954,13633112.0,1.0,11017.13,968.46,-139.999,70.86266666666667,10.0,15.0,0.4706464379947229,13633113.0,1.0,636.72,299.67,1,1,1,-265.7889483454399,118.52390476190476,76.0,36.0,-1431.87
526,1363271,7467,41,1,0,F ,1,TX  ,4561143213632710.0,1.0,1872.82,1179.95,-127.8484375,403.10833333333335,32.0,12.0,0.6300391922341709,-99.36842857142857,255.3035,70.0,20.0,0.3214302746605721,13632712.0,1.0,2725.91,876.19,-185.33888888888887,93.76954545454548,9.0,22.0,2.390128846018447,13632713.0,1.0,284.06,678.94,1,1,1,-137.51858498677248,250.72712626262626,111.0,54.0,375.18000000000006
527,1362903,29570,49,3,0,F ,1,TX  ,4561143213629030.0,1.0,1559.94,1500.0,-76.35,151.70833333333334,20.0,12.0,0.9615754452094312,0.0,0.0,0.0,0.0,,,,,0.0,-94.39285714285714,55.16684210526317,7.0,19.0,1.116784932687844,13629033.0,1.0,3317.38,3704.8,0,1,1,-56.91428571428571,68.9583918128655,27.0,31.0,2204.8
528,1363067,22721,53,2,2,F ,2,IL  ,,,,0.0,0.0,0.0,0.0,0.0,,-45.51117647058823,285.658,68.0,10.0,0.0,13630672.0,1.0,238.18,0.0,0.0,0.36,0.0,12.0,1.0152107320164785,13630673.0,1.0,284.01,288.33,1,0,1,-15.170392156862745,95.33933333333334,68.0,22.0,288.33
529,1362699,23476,19,4,0,M ,1,TX  ,4561143213626990.0,1.0,151.63,677.69,-154.50473684210527,449.49916666666667,38.0,12.0,4.469366220404933,-37.873243243243245,263.055,74.0,12.0,2.436442569075344,13626992.0,1.0,246.47,600.51,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-64.12599336178285,237.51805555555555,112.0,24.0,-77.18000000000006
530,1362659,0,14,6,0,M ,1,MI  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-99.31272727272729,68.74928571428572,22.0,28.0,0.5485736113763826,13626593.0,1.0,575.93,315.94,0,0,1,-33.10424242424243,22.916428571428572,22.0,28.0,315.94
531,1363168,94123,51,1,2,M ,2,IL  ,,,,0.0,0.0,0.0,0.0,0.0,,-472.9145454545455,897.1628571428571,66.0,21.0,0.0054323317789801,13631682.0,1.0,12440.33,67.58,-420.2742857142857,239.0964705882353,7.0,17.0,1.927293000206484,13631683.0,1.0,1210.75,2333.47,1,0,1,-297.7296103896104,378.75310924369745,73.0,38.0,2401.0499999999997
532,1362924,4804,74,4,0,M ,2,MD  ,4561143213629240.0,1.0,0.0,1000.0,-125.30555555555556,419.2533333333333,18.0,3.0,,-94.46255319148936,87.90285714285714,47.0,21.0,0.0,13629242.0,1.0,2593.78,0.0,0.0,13.135,0.0,12.0,1.030416998754791,13629243.0,1.0,5131.67,5287.76,1,1,1,-73.25603624901497,173.4303968253968,65.0,36.0,4287.76
533,1363433,6576,45,5,0,M ,1,NM  ,4561143213634330.0,1.0,579.32,0.0,-107.7375,207.05428571428573,8.0,7.0,0.0,-93.85,144.59142857142857,47.0,21.0,0.4566602629477662,13634332.0,1.0,2529.78,1155.25,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-67.19583333333333,117.21523809523809,55.0,28.0,1155.25
534,1363393,0,16,1,0,F ,1,NY  ,4561143213633930.0,1.0,0.0,1000.0,-94.5945945945946,1000.0,74.0,6.0,,-45.76444444444445,221.9881818181818,54.0,11.0,0.8554507028408532,13633932.0,1.0,203.46,174.05,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-46.78634634634634,407.3293939393939,128.0,17.0,-825.95
535,1362556,56088,46,6,0,M ,1,NC  ,4561143213625560.0,0.0,1433.94,20.0,-241.58115384615388,986.71875,26.0,8.0,0.0139475849756614,0.0,0.0,0.0,0.0,,,,,0.0,-319.1266666666667,58.54533333333334,3.0,15.0,0.8459657701711493,13625563.0,1.0,519.43,439.42,0,1,1,-186.90260683760687,348.4213611111111,29.0,23.0,419.42
536,1362516,29417,33,3,3,M ,4,OK  ,4561143213625160.0,1.0,117.14,430.72,-175.2814814814815,372.1025,27.0,12.0,3.6769677309202655,-138.51625,43.48857142857143,8.0,14.0,0.8683018698713062,13625162.0,1.0,3791.17,3291.88,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-104.59924382716049,138.53035714285716,35.0,26.0,2861.16
537,1363025,0,14,6,0,F ,1,IN  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-124.58666666666666,211.5493333333333,6.0,15.0,4.410838325037262,13630253.0,0.0,711.18,3136.9,0,0,1,-41.528888888888886,70.51644444444443,6.0,15.0,3136.9
538,1362781,31013,31,1,0,M ,1,NC  ,,,,0.0,0.0,0.0,0.0,0.0,,-99.5167857142857,271.156,56.0,20.0,0.6420158469555286,13627812.0,1.0,420.27,269.82,-320.69,130.41421052631577,2.0,19.0,2.909138180267687,13627813.0,1.0,961.57,2797.34,1,0,1,-140.0689285714286,133.85673684210528,58.0,39.0,3067.1600000000003
539,1363250,39754,57,7,2,M ,2,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-81.4524,518.9763636363637,75.0,11.0,0.3915033375401037,13632502.0,0.0,657.67,257.48,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,-27.1508,172.99212121212122,75.0,11.0,257.48
540,1363290,0,15,0,0,F ,1,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-97.05666666666666,41.19217391304348,6.0,23.0,1.1637577992186203,13632903.0,1.0,2229.39,2594.47,0,0,1,-32.35222222222222,13.730724637681162,6.0,23.0,2594.47
541,1362638,7008,40,0,1,F ,4,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-54.9635294117647,158.45000000000002,34.0,11.0,0.0,13626382.0,1.0,125.81,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,-18.321176470588235,52.81666666666667,34.0,11.0,0.0
542,1362882,44071,39,9,3,F ,2,IL  ,4561143213628820.0,1.0,2058.92,33.52,0.0,176.54666666666665,0.0,12.0,0.0162803800050511,-122.58692307692309,588.9884615384616,65.0,13.0,0.0148422418430963,13628822.0,1.0,315.99,4.69,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-40.862307692307695,255.17837606837608,65.0,25.0,-28.830000000000002
543,1363107,20184,41,1,0,F ,1,FL  ,4561143213631070.0,1.0,478.51,89.15,-85.9825,142.669,12.0,10.0,0.1863074961860776,-33.392105263157895,135.40333333333334,19.0,3.0,0.1123595505617977,13631072.0,0.0,256.32,28.8,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-39.791535087719296,92.69077777777778,31.0,13.0,-60.35000000000001
544,1363351,0,15,7,0,F ,1,MA  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.27,0.0,4.0,1.005076857989,13633513.0,0.0,212.73,213.81,0,0,1,0.0,0.09000000000000001,0.0,4.0,213.81
545,1362964,5779,79,9,0,F ,2,WI  ,4561143213629640.0,1.0,0.0,1000.0,-82.02000000000001,89.83375000000001,20.0,8.0,,-86.57016949152543,136.82,59.0,26.0,0.2859226539673775,13629642.0,1.0,2173.35,621.41,0.0,0.15,0.0,6.0,1.0075955776858807,13629643.0,0.0,118.49,119.39,1,1,1,-56.19672316384182,75.60125000000001,79.0,40.0,-259.20000000000005
546,1363147,20870,48,8,5,F ,2,CA  ,4561143213631470.0,1.0,145.67,202.99,-105.82914285714286,304.0625,35.0,12.0,1.393492139767969,-53.38076923076923,326.91818181818184,65.0,11.0,1.6146025878003696,13631472.0,1.0,205.58,331.93,-204.32800000000003,42.40208333333333,10.0,24.0,0.5290976625451673,13631473.0,1.0,2178.01,1152.38,1,1,1,-121.17930402930403,224.46092171717171,110.0,47.0,1281.3200000000002
547,1362760,43691,68,8,0,M ,2,CA  ,,,,0.0,0.0,0.0,0.0,0.0,,-222.16647058823528,90.51352941176472,34.0,17.0,0.0010214114411368,13627602.0,1.0,6021.08,6.15,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,-74.05549019607842,30.17117647058824,34.0,17.0,6.15
548,1363208,2701,70,0,0,F ,2,IL  ,,,,0.0,0.0,0.0,0.0,0.0,,-45.97449275362319,223.6442857142857,69.0,14.0,0.5902177154786757,13632082.0,1.0,100.59,59.37,-107.4276923076923,86.68074074074075,13.0,27.0,7.282500166411503,13632083.0,1.0,150.23,1094.05,1,0,1,-51.13406168710517,103.44167548500882,82.0,41.0,1153.4199999999998
549,1363229,7701,25,4,1,M ,2,KY  ,4561143213632290.0,1.0,989.45,1143.13,-109.159756097561,364.4166666666667,41.0,12.0,1.1553186113497398,0.0,0.0,0.0,0.0,,,,,0.0,-55.8675,29.40333333333333,8.0,15.0,0.9891322397918704,13632293.0,1.0,541.97,536.08,0,1,1,-55.00908536585367,131.27333333333334,49.0,27.0,-607.0500000000001
550,1363004,19319,24,3,0,M ,2,TX  ,4561143213630040.0,1.0,36.38,505.43,-123.0332,237.02636363636364,25.0,11.0,13.893073117097304,-57.93928571428571,122.946875,28.0,16.0,2.151695339903123,13630042.0,1.0,299.35,644.11,0.0,0.21,0.0,12.0,1.0150636619044773,13630043.0,1.0,167.29,169.81,1,1,1,-60.3241619047619,120.06107954545455,53.0,39.0,308.49000000000007
551,1362821,7826,18,3,0,M ,1,IL  ,4561143213628210.0,1.0,967.86,0.0,0.0,142.07,0.0,7.0,0.0,-82.56617647058823,67.6864705882353,34.0,17.0,0.3750584385226741,13628212.0,1.0,2652.36,994.79,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-27.52205882352941,69.91882352941177,34.0,24.0,994.79
552,1362596,0,15,0,0,F ,1,TX  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-134.62714285714284,36.49944444444444,7.0,18.0,0.4758012673340068,13625963.0,1.0,544.45,259.05,0,0,1,-44.87571428571428,12.166481481481481,7.0,18.0,259.05
553,1362617,13781,50,0,0,F ,2,AZ  ,4561143213626170.0,1.0,0.0,306.84,-70.16333333333334,81.315,9.0,4.0,,-78.96071428571429,106.67263157894736,28.0,19.0,0.2254753491502608,13626172.0,1.0,237.72,53.6,0.0,0.17,0.0,12.0,1.0150022062067954,13626173.0,1.0,135.98,138.02,1,1,1,-49.70801587301588,62.71921052631578,37.0,35.0,-115.21999999999997
554,1363086,0,16,1,0,F ,1,OK  ,4561143213630860.0,1.0,2401.95,130.9,-109.21277777777776,358.6058333333333,18.0,12.0,0.054497387539291,0.0,0.0,0.0,0.0,,,,,0.0,-32.3,72.85875,5.0,16.0,6.211146281978102,13630863.0,1.0,192.71,1196.95,0,1,1,-47.17092592592592,143.82152777777776,23.0,28.0,1066.05
555,1362718,50980,51,1,1,M ,2,IL  ,4561143213627180.0,1.0,1928.33,78.8,0.0,163.7425,0.0,12.0,0.0408643748735952,0.0,0.8716666666666667,0.0,12.0,1.0151134229157637,13627182.0,1.0,692.1,702.56,0.0,4.718333333333333,0.0,12.0,1.0304145336563513,13627183.0,1.0,1861.61,1918.23,1,1,1,0.0,56.44416666666667,0.0,36.0,2541.99
556,1362535,26548,46,5,4,F ,4,NY  ,4561143213625350.0,1.0,204.27,0.0,0.0,207.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0.0,69.05,0.0,1.0,0.0
557,1363187,46712,47,7,3,F ,3,CA  ,4561143213631870.0,1.0,1498.51,2300.0,-169.29833333333332,213.5175,18.0,12.0,1.5348579589058464,-104.20391304347824,526.4853846153846,69.0,13.0,0.0622186059126661,13631872.0,0.0,368.7,22.94,0.0,0.4166666666666667,0.0,12.0,1.0151194436044753,13631873.0,1.0,330.7,335.7,1,1,1,-91.16741545893719,246.8065170940171,87.0,37.0,-1941.3600000000001
558,1363452,20926,70,0,0,M ,4,NY  ,,,,0.0,0.0,0.0,0.0,0.0,,-62.24847457627119,157.27166666666668,59.0,24.0,1.3116509607147229,13634522.0,1.0,326.84,428.7,-130.94266666666667,64.53772727272727,15.0,22.0,0.7734409808742718,13634523.0,1.0,2423.96,1874.79,1,0,1,-64.39704708097929,73.93646464646464,74.0,46.0,2303.49
559,1362657,27946,39,8,0,F ,1,CA  ,4561143213626570.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-77.53241935483871,390.02,62.0,12.0,0.1485414706277725,13626572.0,1.0,148.78,22.1,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-25.844139784946236,130.00666666666666,62.0,12.0,22.1
560,1363044,15895,46,6,1,F ,2,DC  ,4561143213630440.0,1.0,150.3,523.08,-131.54294117647058,372.89090909090913,34.0,11.0,3.480239520958084,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,-43.847647058823526,124.29696969696971,34.0,11.0,-523.08
561,1363126,58749,50,0,2,F ,2,VA  ,4561143213631260.0,1.0,0.0,2900.0,-342.8548148148148,653.9309999999999,27.0,10.0,,-300.18745098039216,406.5020833333333,51.0,24.0,0.3139978284151506,13631262.0,1.0,8095.47,2541.96,-188.9755555555556,185.16333333333336,9.0,21.0,3.298490994304449,13631263.0,1.0,951.62,3138.91,1,1,1,-277.33927378358754,415.19880555555557,87.0,55.0,2780.87
562,1363391,15744,50,0,2,F ,2,NY  ,,,,0.0,0.0,0.0,0.0,0.0,,-41.68808219178082,257.1290909090909,73.0,11.0,0.0769594362323822,13633912.0,1.0,232.72,17.91,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,-13.896027397260275,85.70969696969696,73.0,11.0,17.91
563,1362697,5848,83,3,0,F ,1,FL  ,4561143213626970.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-84.5039344262295,107.83,61.0,23.0,0.0042367360007148,13626972.0,1.0,2686.03,11.38,-97.056,30.334375,5.0,16.0,0.997408113441022,13626973.0,1.0,598.02,596.47,1,1,1,-60.5199781420765,46.05479166666667,66.0,39.0,607.85
564,1362758,11982,33,3,0,F ,1,TN  ,,,,0.0,0.0,0.0,0.0,0.0,,-119.71625,188.87166666666667,56.0,24.0,0.1579671981105367,13627582.0,1.0,2578.51,407.32,0.0,0.0,0.0,0.0,,,,,0.0,1,0,0,-39.90541666666667,62.95722222222222,56.0,24.0,407.32
565,1362636,10250,69,9,0,M ,1,DC  ,4561143213626360.0,1.0,1038.96,1000.0,-105.58625,361.245,40.0,12.0,0.9625009625009624,-77.62140625,128.36055555555555,64.0,18.0,0.0071740836229122,13626362.0,1.0,2676.3,19.2,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-61.069218750000005,163.20185185185184,104.0,30.0,-980.8
566,1363370,6700,23,2,0,M ,1,NY  ,4561143213633700.0,1.0,294.72,746.6,-121.7488888888889,238.22166666666664,27.0,12.0,2.5332519001085774,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.1849999999999999,0.0,12.0,1.0151071793126911,13633703.0,1.0,146.95,149.17,0,1,1,-40.58296296296297,79.46888888888888,27.0,24.0,-597.4300000000001
567,1363492,142274,54,4,0,M ,3,TX  ,4561143213634920.0,1.0,4128.58,6869.0,-642.432,654.945,15.0,12.0,1.6637681721076012,-184.42652777777772,2005.7066666666667,72.0,6.0,0.078586712670571,13634922.0,1.0,1350.61,106.14,-596.042,184.95823529411769,5.0,17.0,1.171906171906172,13634923.0,1.0,952.38,1116.1,1,1,1,-474.30017592592594,948.5366339869282,92.0,35.0,-5646.76
568,1362962,2858,83,3,0,M ,4,CA  ,4561143213629620.0,1.0,44.95,609.74,-136.37462962962962,618.1881818181818,54.0,11.0,13.564849833147942,-42.73,179.68733333333333,63.0,15.0,1.010843648953196,13629622.0,1.0,306.17,309.49,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-59.70154320987654,265.95850505050504,117.0,26.0,-300.25
569,1362880,0,13,5,0,M ,1,OR  ,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,-73.19368421052631,63.32592592592592,19.0,27.0,2.374391662000947,13628803.0,1.0,232.19,551.31,0,0,1,-24.397894736842105,21.10864197530864,19.0,27.0,551.31
570,1363227,14959,21,0,0,M ,1,NY  ,4561143213632270.0,1.0,0.0,588.15,-144.5068,378.065,25.0,8.0,,-76.15685185185185,145.1005882352941,54.0,34.0,1.323840681886595,13632272.0,1.0,2524.76,3342.38,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-73.55455061728395,174.3885294117647,79.0,42.0,2754.23
571,1363288,41064,55,5,1,F ,2,CA  ,4561143213632880.0,1.0,1886.71,1980.9,-201.28914285714285,597.3125,35.0,12.0,1.0499228816299273,-87.68923076923078,379.5888235294118,65.0,17.0,2.1750491711154822,13632882.0,1.0,640.62,1393.38,-219.005,107.30411764705885,12.0,17.0,0.2332304585547998,13632883.0,1.0,1049.82,244.85,1,1,1,-169.3277912087912,361.40181372549023,112.0,46.0,-342.6700000000001
572,1362737,43710,31,1,2,F ,3,NY  ,4561143213627370.0,1.0,0.0,6600.0,-258.88131147540986,4595.88,61.0,2.0,,-110.02788732394366,487.7486666666666,71.0,15.0,0.2824368920796665,13627372.0,1.0,690.88,195.13,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-122.96973293311784,1694.542888888889,132.0,17.0,-6404.87
573,1363084,34791,52,2,2,F ,2,OK  ,4561143213630840.0,1.0,0.0,1700.0,-154.78153846153847,111.08,13.0,3.0,,-174.39811320754717,267.1456,53.0,25.0,0.426750567222899,13630842.0,1.0,4473.55,1909.09,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-109.72655055636187,126.0752,66.0,28.0,209.08999999999992
574,1363206,42031,32,2,0,F ,1,CA  ,4561143213632060.0,1.0,0.0,5490.45,-247.6030769230769,947.23,26.0,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,-82.53435897435897,315.74333333333334,26.0,1.0,-5490.45
575,1363471,30015,30,0,2,M ,2,FL  ,4561143213634710.0,1.0,0.0,3229.66,-174.95568181818183,895.708,44.0,5.0,,-63.19114285714286,273.3225,70.0,16.0,0.7539803066673199,13634712.0,1.0,204.13,153.91,-53.583333333333336,93.21222222222222,3.0,18.0,6.835782428065857,13634713.0,1.0,259.96,1777.03,1,1,1,-97.243386002886,420.747574074074,117.0,39.0,-1298.7199999999998
576,1363145,6390,41,1,0,M ,2,NJ  ,,,,0.0,0.0,0.0,0.0,0.0,,-46.96870967741936,170.21235294117648,62.0,17.0,0.9012788271175558,13631452.0,1.0,186.89,168.44,-115.69333333333331,75.81777777777778,3.0,9.0,4.06780126269558,13631453.0,0.0,109.29,444.57,1,0,1,-54.220681003584225,82.01004357298474,65.0,26.0,613.01
577,1362594,69205,53,3,2,M ,2,TX  ,4561143213625940.0,0.0,9557.0,0.0,-311.3377777777778,3092.602857142857,36.0,7.0,0.0,-423.1206896551725,546.1755555555555,58.0,27.0,0.3108966759421799,13625942.0,1.0,14213.05,4418.79,-451.0533333333333,502.4055,12.0,20.0,3.334629605375835,13625943.0,1.0,1985.18,6619.84,1,1,1,-395.17060025542787,1380.3946375661374,106.0,54.0,11038.630000000001
578,1362941,18377,36,6,2,F ,2,TX  ,,,,0.0,0.0,0.0,0.0,0.0,,-44.88142857142858,166.10647058823528,70.0,17.0,0.0140531170680368,13629412.0,1.0,323.06,4.54,-157.85727272727274,273.82444444444445,11.0,9.0,5.880925243043915,13629413.0,0.0,149.15,877.14,1,0,1,-67.57956709956711,146.6436383442266,81.0,26.0,881.68
579,1363410,28518,31,1,2,M ,3,AZ  ,4561143213634100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-110.62868421052632,44.90428571428571,38.0,14.0,0.002268136724286,13634102.0,1.0,3584.44,8.13,0.0,2.2025,0.0,12.0,1.0304097200648925,13634103.0,1.0,869.13,895.56,1,1,1,-36.876228070175436,15.702261904761905,38.0,26.0,903.6899999999999
580,1363328,18466,31,1,2,M ,3,OK  ,4561143213633280.0,1.0,0.0,538.93,-138.77555555555557,177.5125,9.0,4.0,,-57.90627906976744,371.22625,43.0,8.0,3.533072902919284,13633282.0,1.0,189.43,669.27,-50.77,68.83315789473684,2.0,19.0,12.796303539996089,13633283.0,1.0,102.26,1308.55,1,1,1,-82.48394487510767,205.85730263157893,54.0,31.0,1438.8899999999999
581,1363002,40795,66,6,0,F ,2,NY  ,4561143213630020.0,1.0,1827.21,2684.46,-256.2771323529412,2854.9341666666664,136.0,12.0,1.4691578964651024,-112.07147058823529,522.974375,68.0,16.0,2.9090142141323243,13630022.0,1.0,391.16,1137.89,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-122.78286764705882,1125.969513888889,204.0,28.0,-1546.57
582,1362920,5781,80,0,0,F ,1,PA  ,4561143213629200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-66.39153846153846,21.91642857142857,26.0,14.0,0.477363983320636,13629202.0,1.0,2717.13,1297.06,0.0,1.8208333333333333,0.0,12.0,1.0304262459443276,13629203.0,1.0,718.13,739.98,1,1,1,-22.13051282051282,7.912420634920633,26.0,26.0,2037.04
583,1363267,84184,37,7,0,M ,1,TX  ,4561143213632670.0,1.0,0.0,1271.39,-183.63636363636363,279.337,22.0,10.0,,-143.3842857142857,682.9057142857143,70.0,14.0,0.5626836614751689,13632672.0,1.0,1088.96,612.74,-401.57,145.32117647058823,4.0,17.0,2.021182459353703,13632673.0,1.0,840.79,1699.39,1,1,1,-242.86354978354976,369.18796358543415,96.0,41.0,1040.74
584,1363389,1814,18,3,0,F ,1,MI  ,,,,0.0,0.0,0.0,0.0,0.0,,-77.04424242424243,140.249,66.0,20.0,0.116343425887168,13633892.0,1.0,2580.12,300.18,-146.46,55.22590909090909,12.0,22.0,0.2464060004166956,13633893.0,1.0,719.95,177.4,1,0,1,-74.50141414141414,65.15830303030303,78.0,42.0,477.58000000000004
585,1363185,7353,19,4,0,M ,1,OH  ,4561143213631850.0,1.0,0.0,1000.0,-97.24666666666668,58.426666666666655,12.0,3.0,,-93.71492063492065,253.6775,63.0,16.0,0.3198773331760682,13631852.0,0.0,2713.04,867.84,0.0,0.0,0.0,0.0,,,,,0.0,1,1,0,-63.653862433862436,104.03472222222223,75.0,19.0,-132.15999999999997
